Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Zeus,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Shooting, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_C,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_A,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Zeus,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Shoot, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_C,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_A,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Zeus,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Shooting"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_C,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Cryo_B_Shooting,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Cryo_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Cryo_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_Shooting,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Shooting,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Shoot,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Shooting,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_MIRV, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_MIRV,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Shooting, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_MIRV,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Shoot, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Lightning_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_MIRV,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Shooting, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Fire_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,02/Uncommon,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_02_UnCommon,BARREL 2,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_MIRV,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SM_TED_Barrel_01, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SM_TED_Barrel_02, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SM_TED_Barrel_03, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_Shooting, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Dark_B_Zeus, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
